has_null,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,person_id
1,14.0,female,35.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,music education,30.0,15.0,15.0,20.0,5.0,15.0,7.0,9.0,7.0,4.0,4.0,3.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,0.43,8.0,,,7.0,6.0,0.0,1,0,0,346
1,14.0,female,35.0,29.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,3.0,music education,75.0,5.0,5.0,10.0,0.0,5.0,9.0,6.0,9.0,9.0,9.0,9.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,0.09,8.0,,,9.0,8.0,0.0,1,1,1,346
1,14.0,female,35.0,30.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,music education,50.0,10.0,10.0,10.0,5.0,15.0,7.0,6.0,5.0,5.0,5.0,6.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,0.25,8.0,,,7.0,7.0,0.0,1,0,0,346
1,14.0,female,35.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,music education,30.0,20.0,15.0,15.0,8.0,12.0,7.0,6.0,5.0,6.0,6.0,6.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,-0.2,8.0,,,8.0,8.0,0.0,1,1,1,346
1,14.0,female,35.0,25.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,music education,30.0,10.0,15.0,20.0,15.0,10.0,5.0,9.0,6.0,5.0,6.0,5.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,0.24,8.0,,,8.0,7.0,0.0,1,0,0,346
1,14.0,female,35.0,26.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,music education,25.0,20.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,5.0,8.0,4.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,5.0,6.0,7.0,5.0,7.0,8.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,-0.4,8.0,,,5.0,5.0,0.0,0,0,0,346
1,14.0,female,35.0,29.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,music education,25.0,15.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,6.0,5.0,4.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0,0.08,8.0,,,6.0,5.0,0.0,0,0,0,346
1,14.0,female,29.0,34.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,30.0,20.0,30.0,5.0,5.0,10.0,6.0,10.0,6.0,6.0,6.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,6.0,6.0,7.0,6.0,6.0,5.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.41,9.0,,5.0,6.0,6.0,0.0,0,0,0,347
1,14.0,female,29.0,30.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,20.51,14.53,24.79,17.09,5.98,17.09,6.0,8.0,7.0,6.0,6.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,6.0,8.0,8.0,7.0,5.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.18,9.0,,5.0,7.0,7.0,0.0,0,0,0,347
1,14.0,female,29.0,23.0,Other,Asian/Pacific Islander/Asian-American,0,6.0,6.0,Music Education,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,7.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.06,9.0,,5.0,7.0,7.0,0.0,1,1,1,347
1,14.0,female,29.0,27.0,Other,Latino/Hispanic American,0,6.0,6.0,Music Education,25.0,25.0,25.0,15.0,10.0,0.0,7.0,9.0,9.0,8.0,8.0,7.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,6.0,9.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.05,9.0,,5.0,9.0,7.0,0.0,1,1,1,347
1,14.0,female,29.0,30.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,31.58,10.53,15.79,21.05,10.53,10.53,4.0,6.0,7.0,4.0,6.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.38,9.0,,5.0,7.0,6.0,0.0,1,0,0,347
1,14.0,female,29.0,27.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,7.0,6.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,6.0,9.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.2,9.0,,5.0,9.0,7.0,0.0,1,0,0,347
1,14.0,female,29.0,27.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,30.0,15.0,20.0,25.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.08,9.0,,5.0,7.0,7.0,0.0,1,0,0,347
1,14.0,female,29.0,24.0,Other,Other,1,6.0,6.0,Music Education,20.0,10.0,25.0,20.0,10.0,15.0,7.0,9.0,8.0,7.0,6.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,-0.09,9.0,,5.0,9.0,7.0,0.0,1,0,0,347
1,14.0,female,29.0,25.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,17.0,18.0,28.0,27.0,5.0,5.0,7.0,10.0,9.0,6.0,6.0,3.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.3,9.0,,5.0,8.0,7.0,0.0,1,1,1,347
1,14.0,female,29.0,28.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,50.0,10.0,10.0,10.0,10.0,10.0,3.0,8.0,7.0,1.0,5.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.16,9.0,,5.0,9.0,7.0,0.0,1,0,0,347
1,14.0,female,29.0,27.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,40.0,0.0,10.0,50.0,0.0,0.0,6.0,8.0,8.0,3.0,3.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.27,9.0,,5.0,8.0,6.0,0.0,1,0,0,347
1,14.0,female,29.0,27.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,30.0,15.0,15.0,20.0,5.0,15.0,6.0,9.0,8.0,4.0,4.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.4,9.0,,5.0,8.0,6.0,0.0,1,0,0,347
1,14.0,female,29.0,29.0,Other,Latino/Hispanic American,0,6.0,6.0,Music Education,75.0,5.0,5.0,10.0,0.0,5.0,6.0,9.0,9.0,8.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,-0.01,9.0,,5.0,9.0,7.0,0.0,1,0,0,347
1,14.0,female,29.0,30.0,Other,Asian/Pacific Islander/Asian-American,0,6.0,6.0,Music Education,50.0,10.0,10.0,10.0,5.0,15.0,7.0,6.0,5.0,5.0,5.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.43,9.0,,5.0,7.0,6.0,0.0,0,1,0,347
1,14.0,female,29.0,27.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,30.0,20.0,15.0,15.0,8.0,12.0,5.0,5.0,4.0,4.0,4.0,3.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,-0.06,9.0,,5.0,9.0,6.0,0.0,1,0,0,347
1,14.0,female,29.0,25.0,Other,Asian/Pacific Islander/Asian-American,0,6.0,6.0,Music Education,30.0,10.0,15.0,20.0,15.0,10.0,5.0,9.0,8.0,6.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.36,9.0,,5.0,8.0,6.0,0.0,1,0,0,347
1,14.0,female,29.0,26.0,Other,Asian/Pacific Islander/Asian-American,0,6.0,6.0,Music Education,25.0,20.0,10.0,20.0,15.0,10.0,6.0,8.0,6.0,5.0,6.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,-0.34,9.0,,5.0,5.0,5.0,0.0,0,0,0,347
1,14.0,female,29.0,29.0,Other,European/Caucasian-American,0,6.0,6.0,Music Education,25.0,15.0,20.0,20.0,10.0,10.0,7.0,9.0,7.0,6.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0,0.16,9.0,,5.0,6.0,5.0,0.0,0,0,0,347
1,14.0,female,25.0,34.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,30.0,20.0,30.0,5.0,5.0,10.0,4.0,9.0,4.0,3.0,3.0,3.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.53,5.0,,5.0,4.0,4.0,0.0,0,0,0,348
1,14.0,female,25.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,20.51,14.53,24.79,17.09,5.98,17.09,6.0,8.0,8.0,6.0,6.0,6.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,8.0,5.0,6.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.31,5.0,,5.0,5.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,23.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7.0,7.0,music education,25.0,20.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,5.0,6.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.2,5.0,,5.0,6.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,27.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,7.0,7.0,music education,25.0,25.0,25.0,15.0,10.0,0.0,5.0,8.0,7.0,6.0,6.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.29,5.0,,5.0,7.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,31.58,10.53,15.79,21.05,10.53,10.53,4.0,6.0,7.0,5.0,7.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.53,5.0,,5.0,6.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,14.0,18.0,17.0,16.0,15.0,20.0,4.0,7.0,6.0,4.0,3.0,2.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,7.0,5.0,6.0,5.0,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.56,5.0,,5.0,5.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,30.0,15.0,20.0,25.0,5.0,5.0,,,,,,,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,,,,,,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.39,5.0,,5.0,,,,0,0,0,348
1,14.0,female,25.0,24.0,Asian/Pacific Islander/Asian-American,Other,0,7.0,7.0,music education,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,,,,,,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.32,5.0,,5.0,,,,0,0,0,348
1,14.0,female,25.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,17.0,18.0,28.0,27.0,5.0,5.0,6.0,10.0,9.0,5.0,5.0,6.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.42,5.0,,5.0,8.0,5.0,0.0,1,1,1,348
1,14.0,female,25.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,50.0,10.0,10.0,10.0,10.0,10.0,5.0,9.0,5.0,5.0,6.0,2.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.27,5.0,,5.0,6.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,40.0,0.0,10.0,50.0,0.0,0.0,4.0,9.0,9.0,2.0,9.0,2.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.32,5.0,,5.0,8.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,30.0,15.0,15.0,20.0,5.0,15.0,5.0,9.0,8.0,4.0,4.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.06,5.0,,5.0,8.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,29.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,7.0,7.0,music education,75.0,5.0,5.0,10.0,0.0,5.0,6.0,6.0,6.0,7.0,4.0,0.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.06,5.0,,5.0,8.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,30.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7.0,7.0,music education,50.0,10.0,10.0,10.0,5.0,15.0,5.0,5.0,6.0,4.0,6.0,5.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.08,5.0,,5.0,7.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,30.0,20.0,15.0,15.0,8.0,12.0,2.0,4.0,4.0,2.0,3.0,2.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.52,5.0,,5.0,4.0,4.0,0.0,0,0,0,348
1,14.0,female,25.0,25.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7.0,7.0,music education,30.0,10.0,15.0,20.0,15.0,10.0,5.0,9.0,8.0,5.0,5.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,0.5,5.0,,5.0,7.0,5.0,0.0,1,0,0,348
1,14.0,female,25.0,26.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7.0,7.0,music education,25.0,20.0,10.0,20.0,15.0,10.0,6.0,9.0,9.0,6.0,7.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,7.0,4.0,6.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.46,5.0,,5.0,4.0,4.0,0.0,0,0,0,348
1,14.0,female,25.0,29.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7.0,7.0,music education,25.0,15.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,8.0,5.0,5.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,4.0,6.0,,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0,-0.37,5.0,,5.0,4.0,4.0,0.0,0,0,0,348
1,14.0,female,22.0,34.0,European/Caucasian-American,European/Caucasian-American,1,9.0,8.0,Clinical Psychology,30.0,20.0,30.0,5.0,5.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,1.0,10.0,4.0,6.0,6.0,4.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,0.26,7.0,,12.0,5.0,6.0,0.0,0,0,0,349
1,14.0,female,22.0,30.0,European/Caucasian-American,European/Caucasian-American,1,9.0,8.0,Clinical Psychology,20.51,14.53,24.79,17.09,5.98,17.09,6.0,8.0,8.0,8.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,4.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,-0.03,7.0,,12.0,7.0,8.0,0.0,1,1,1,349
1,14.0,female,22.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9.0,8.0,Clinical Psychology,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,8.0,8.0,8.0,7.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,1.0,10.0,4.0,3.0,5.0,2.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,-0.25,7.0,,12.0,4.0,5.0,0.0,0,1,0,349
1,14.0,female,22.0,27.0,European/Caucasian-American,Latino/Hispanic American,0,9.0,8.0,Clinical Psychology,25.0,25.0,25.0,15.0,10.0,0.0,8.0,7.0,7.0,9.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,7.0,10.0,8.0,8.0,,8.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,0.6,7.0,,12.0,6.0,8.0,0.0,1,1,1,349
1,14.0,female,22.0,30.0,European/Caucasian-American,European/Caucasian-American,1,9.0,8.0,Clinical Psychology,31.58,10.53,15.79,21.05,10.53,10.53,8.0,6.0,7.0,8.0,7.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,9.0,10.0,8.0,9.0,7.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,-0.1,7.0,,12.0,9.0,8.0,0.0,1,1,1,349
1,14.0,female,22.0,27.0,European/Caucasian-American,European/Caucasian-American,1,9.0,8.0,Clinical Psychology,14.0,18.0,17.0,16.0,15.0,20.0,8.0,7.0,7.0,9.0,8.0,7.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,9.0,10.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,-0.02,7.0,,12.0,9.0,9.0,0.0,1,1,1,349
1,14.0,female,22.0,27.0,European/Caucasian-American,European/Caucasian-American,1,9.0,8.0,Clinical Psychology,30.0,15.0,20.0,25.0,5.0,5.0,7.0,8.0,7.0,8.0,7.0,8.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,2.0,8.0,6.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,0.27,7.0,,12.0,5.0,7.0,0.0,0,0,0,349
